x,y,z,speed
3.145920076040434310e+02,-3.540425598954820430e+02,1.761867322303033948e-03,2.018603108459771889e+01
3.150359890401090865e+02,-3.538126070856339425e+02,1.760316547250170578e-03,2.022217999183171599e+01
3.154776206990189849e+02,-3.535781727946020965e+02,1.758603441445373821e-03,2.025717482433526229e+01
3.159169425919606056e+02,-3.533394378517240852e+02,1.756748518775513466e-03,2.029032405813187978e+01
3.163539995255491135e+02,-3.530965809581236385e+02,1.754772273298575323e-03,2.032125889097039462e+01
3.167888411106891908e+02,-3.528497790919294061e+02,1.752695187083980763e-03,2.034988318219772907e+01
3.172215214979491407e+02,-3.525992073959109234e+02,1.750537718146847471e-03,2.037499980139997646e+01
3.176520990787536221e+02,-3.523450390230863718e+02,1.748320288729236739e-03,2.039804120485775840e+01
3.180806361957975810e+02,-3.520874450172781280e+02,1.746063276628445583e-03,2.041819537946633289e+01
3.185071988642142742e+02,-3.518265942263626016e+02,1.743787009395700912e-03,2.044191049695256268e+01
3.189318565047038874e+02,-3.515626532459431246e+02,1.741511761223077034e-03,2.047414118442171471e+01
3.193546816895261031e+02,-3.512957863911879031e+02,1.739257752334102047e-03,2.050770161511259815e+01
3.197757499019871830e+02,-3.510261556946247765e+02,1.737045150693746973e-03,2.054072608614266571e+01
3.201951393098039489e+02,-3.507539209277564396e+02,1.734894075855888691e-03,2.057350203749582107e+01
3.206129305525094537e+02,-3.504792396444535711e+02,1.732824604770372666e-03,2.060620217880661542e+01
3.210292065428692467e+02,-3.502022672441860323e+02,1.730856779377104972e-03,2.063892932754928466e+01
3.214440522821081458e+02,-3.499231570532749629e+02,1.729010615820744667e-03,2.067172464998273895e+01
3.218575546886027041e+02,-3.496420604224692283e+02,1.727306115126250831e-03,2.070458419966456276e+01
3.222698024395622838e+02,-3.493591268392742677e+02,1.725763275182403290e-03,2.073748739092490467e+01
3.226808858251200149e+02,-3.490745040535929888e+02,1.724402103887247859e-03,2.077040103967833673e+01
3.230908966141581686e+02,-3.487883382153601701e+02,1.723242633315940318e-03,2.080329040585042222e+01
3.234999278924052533e+02,-3.485007739680957570e+02,1.722304945356965258e-03,2.083611133751211142e+01
3.239080739940804392e+02,-3.482119546716703553e+02,1.721609184065372566e-03,2.086865639709619558e+01
3.243154305366964536e+02,-3.479220227626693713e+02,1.721175519934882827e-03,2.090030414042466944e+01
3.247220780034067502e+02,-3.476310971358313395e+02,1.721017979445346258e-03,2.093019083285219750e+01
3.251280325176596193e+02,-3.473392053485931115e+02,1.721125313170615090e-03,2.095855173844700303e+01
3.255332938478486540e+02,-3.470463519074968985e+02,1.721479818417084038e-03,2.098582637242733284e+01
3.259378618290757004e+02,-3.467525413683337661e+02,1.722063754126897236e-03,2.101734072944306320e+01
3.263417363637086623e+02,-3.464577783358524812e+02,1.722859343923583385e-03,2.104945373326182079e+01
3.267449174213820129e+02,-3.461620674627109224e+02,1.723848778945743457e-03,2.108122203444817089e+01
3.271474050389748527e+02,-3.458654134484220890e+02,1.725014220676219243e-03,2.111269054085347108e+01
3.275491993205667427e+02,-3.455678210382946531e+02,1.726337803765628804e-03,2.114391569270681259e+01
3.279503004373711406e+02,-3.452692950223674870e+02,1.727801638849186605e-03,2.117490800590920941e+01
3.283507086276478617e+02,-3.449698402343422003e+02,1.729387815355724108e-03,2.120570243644744579e+01
3.287504241965918368e+02,-3.446694615505084016e+02,1.731078404307849830e-03,2.123631119002595469e+01
3.291494475162020876e+02,-3.443681638886683345e+02,1.732855461112211724e-03,2.126675905730580851e+01
3.295477790251280226e+02,-3.440659522070578760e+02,1.734701028338824945e-03,2.129705765636024495e+01
3.299454192284951546e+02,-3.437628315032642377e+02,1.736597138488460380e-03,2.132720309073195963e+01
3.303423686977094462e+02,-3.434588068131440082e+02,1.738525816747102772e-03,2.135719260270558806e+01
3.307386280702400541e+02,-3.431538832097372733e+02,1.740469083726500473e-03,2.138703365892607522e+01
3.311341980493834285e+02,-3.428480658021836689e+02,1.742408958189860984e-03,2.141668350185973679e+01
3.315290794040048468e+02,-3.425413597346362735e+02,1.744327459761751834e-03,2.144574062526555025e+01
3.319232729265222019e+02,-3.422337701318085692e+02,1.746206608138804219e-03,2.147364647989341790e+01
3.323167795583272550e+02,-3.419253022591205990e+02,1.748028434073437129e-03,2.149986893174356339e+01
3.327096002673244470e+02,-3.416159613644078945e+02,1.749774976447653367e-03,2.152492525746940544e+01
3.331017360826796221e+02,-3.413057527222083536e+02,1.751428285598723893e-03,2.154867252842098679e+01
3.334931880974738760e+02,-3.409946816365512063e+02,1.752970426202932717e-03,2.157098399251364285e+01
3.338839550992216800e+02,-3.406827504753105700e+02,1.754387199571346041e-03,2.159879868093595690e+01
3.342740264502041896e+02,-3.403699498409545754e+02,1.755679223394999555e-03,2.162762919970670694e+01
3.346633890645223346e+02,-3.400562674427612819e+02,1.756850801569270716e-03,2.165618675197563547e+01
3.350520297429795846e+02,-3.397416910418379530e+02,1.757906231062464353e-03,2.168445336402434265e+01
3.354399351712586395e+02,-3.394262084524039551e+02,1.758849802436994935e-03,2.171244037077553912e+01
3.358270919181381942e+02,-3.391098075431544316e+02,1.759685800356354957e-03,2.174021238647743814e+01
3.362134864337573390e+02,-3.387924762387098099e+02,1.760418504077648468e-03,2.176780084833500339e+01
3.365991050479244109e+02,-3.384742025211493228e+02,1.761052187929462503e-03,2.179523957612015650e+01
