x,y,z,speed
2.556737445925868428e+02,-3.642482484092773234e+02,2.752454865273525671e-03,1.399038141063222085e+01
2.561737325862761168e+02,-3.642517130465931245e+02,2.927955124042145359e-03,1.407895705189451085e+01
2.566737193324744908e+02,-3.642553532315639586e+02,3.094580419522104543e-03,1.416587439542197480e+01
2.571737047251968988e+02,-3.642591747558820430e+02,3.251379438886436730e-03,1.425177324146114977e+01
2.576736886435711540e+02,-3.642631845060377600e+02,3.397349650454174058e-03,1.433666856969478509e+01
2.581736709589656584e+02,-3.642673893688619273e+02,3.531488491747762897e-03,1.442058459180851493e+01
2.586736515296461789e+02,-3.642717967926201368e+02,3.652756208288853671e-03,1.450324187116772023e+01
2.591736302047129925e+02,-3.642764142177117606e+02,3.760108091686802968e-03,1.458547356370854509e+01
2.596736068390864602e+02,-3.642812475202680957e+02,3.852605838254823025e-03,1.466669166982849326e+01
2.601735812700602537e+02,-3.642863035886161356e+02,3.929246726459362238e-03,1.474690987337425518e+01
2.606735533257408406e+02,-3.642915893114642927e+02,3.989027988945586904e-03,1.482625402604227638e+01
2.611735228131723261e+02,-3.642971126056156095e+02,4.030867191565865211e-03,1.490474009096940300e+01
2.616734895409931596e+02,-3.643028802565384012e+02,4.053764142838951236e-03,1.498238656911886224e+01
2.621734533729373311e+02,-3.643088937218449814e+02,4.056920346993827219e-03,1.505885965575495256e+01
2.626734146807027059e+02,-3.643151136898179061e+02,4.040759245819972555e-03,1.513518679098295650e+01
2.631733741799345125e+02,-3.643214774966828600e+02,4.006425122289258671e-03,1.521046029547699341e+01
2.636733326430242528e+02,-3.643279222605783048e+02,3.954980296137406565e-03,1.528492610178024869e+01
2.641732908859719373e+02,-3.643343840933237061e+02,3.887655398673665538e-03,1.535862631939103373e+01
2.646732497219193760e+02,-3.643407998406449906e+02,3.805637031144767490e-03,1.543158883682525229e+01
2.651732099447255564e+02,-3.643471064936455832e+02,3.710079217184518441e-03,1.550351053275297453e+01
2.656731723072506952e+02,-3.643532410340982324e+02,3.602135976110788351e-03,1.557526493479461216e+01
2.661731375230680783e+02,-3.643591382316894283e+02,3.482886294359171728e-03,1.564615707162272429e+01
2.666731061747966578e+02,-3.643647362364404785e+02,3.353573190116136693e-03,1.571629166479737449e+01
2.671730787463804404e+02,-3.643699720595388385e+02,3.215354241692892825e-03,1.578575412872440253e+01
2.676730555860697223e+02,-3.643747826270221708e+02,3.069383893035124763e-03,1.585455574238138077e+01
2.681730368883196434e+02,-3.643791040462501769e+02,2.916808883071478255e-03,1.592270967964696915e+01
2.686730226768759735e+02,-3.643828699803780751e+02,2.758768003333696150e-03,1.599022404417925536e+01
2.691730127146460632e+02,-3.643860203892620575e+02,2.596457670835365487e-03,1.605693964334717450e+01
2.696730065602309878e+02,-3.643884921298360950e+02,2.431033395898247323e-03,1.612320272150737921e+01
2.701730035159109207e+02,-3.643902220435178947e+02,2.263651018125601919e-03,1.618906860141455439e+01
2.706730026067619974e+02,-3.643911440275918494e+02,2.095467883586605521e-03,1.625415238301452092e+01
2.711730025344822934e+02,-3.643911933270591135e+02,1.927653305982148565e-03,1.631865630085588492e+01
2.716730016721713241e+02,-3.643903102991357059e+02,1.761367569809466115e-03,1.638258724734549077e+01
2.721729980497319730e+02,-3.643884317472554244e+02,1.597767904351280431e-03,1.644593191930447063e+01
2.726729893206668862e+02,-3.643854944759576711e+02,1.438011839066275985e-03,1.650846781215076220e+01
2.731729726784944319e+02,-3.643814288199914131e+02,1.283290740478701224e-03,1.657100370499705377e+01
2.736729449407313268e+02,-3.643761745064193178e+02,1.134758178024180067e-03,1.663271767793355238e+01
2.741729024972521529e+02,-3.643696710056677261e+02,9.935605612346565078e-04,1.669388464840897512e+01
2.746728412476859376e+02,-3.643618551975492892e+02,8.608560707801032538e-04,1.675453356846312047e+01
2.751727565963711868e+02,-3.643526640036125741e+02,7.378028274802419552e-04,1.681412899744318779e+01
2.756726431692754886e+02,-3.643420229245451196e+02,6.256500784925241683e-04,1.687065336425726159e+01
2.761724954729139654e+02,-3.643298793055678857e+02,5.254832113058880263e-04,1.692502262897156839e+01
2.766723072789301341e+02,-3.643161705019232386e+02,4.384575875782212740e-04,1.697977666467632574e+01
2.771720717668632687e+02,-3.643008337369170135e+02,3.657295966458336180e-04,1.703424528956325190e+01
