x,y,z,speed
-1.735360153052245025e+01,2.429928648094103494e+01,4.604290989558763522e-03,1.650062264517650235e+01
-1.685360261698846429e+01,2.429824414803049137e+01,4.519085772936973049e-03,1.656293899649960366e+01
-1.635360369191795371e+01,2.429720736074636633e+01,4.421466905331466676e-03,1.662468401177189747e+01
-1.585360476946921082e+01,2.429616931054771811e+01,4.312313022934865722e-03,1.668603750980327760e+01
-1.535360586391797177e+01,2.429512315744085527e+01,4.192502696612398702e-03,1.674661234251182407e+01
-1.485360698978546168e+01,2.429406210254557763e+01,4.062951345682614887e-03,1.680685587980543261e+01
-1.435360816220831026e+01,2.429297934331565045e+01,3.924548239568180323e-03,1.686659394238591858e+01
-1.385360939720868600e+01,2.429186807681497129e+01,3.778182758506668220e-03,1.692521642248198788e+01
-1.335361071220577678e+01,2.429072139919262341e+01,3.624729540626880214e-03,1.698344901098094439e+01
-1.285361212578449042e+01,2.428953253410339386e+01,3.465092577503670231e-03,1.704168159947990091e+01
-1.235361365823466073e+01,2.428829470825962744e+01,3.300167574446121865e-03,1.709991418797885743e+01
-1.185361533191087169e+01,2.428700111801246209e+01,3.130844249562868883e-03,1.715782681390605902e+01
-1.135361717155658923e+01,2.428564491811289017e+01,2.958010803709990987e-03,1.721470938521856198e+01
-1.085361920485806309e+01,2.428421913699002488e+01,2.782555015962256614e-03,1.727103395803686681e+01
-1.035362146140616169e+01,2.428271713793811770e+01,2.605375998730989455e-03,1.732692120173231842e+01
-9.853623974339685176e+00,2.428113211802331861e+01,2.427363628179574420e-03,1.738240316002367081e+01
-9.353626780180357869e+00,2.427945727471499993e+01,2.249407791429501070e-03,1.743751196538365278e+01
-8.853629919887801236e+00,2.427768559215877886e+01,2.072402150918452313e-03,1.749203416433117653e+01
-8.353633437496682745e+00,2.427581032482128265e+01,1.897239589116905866e-03,1.754624499958761774e+01
-7.853637380980785565e+00,2.427382478673382593e+01,1.724808820165488893e-03,1.760008373049813102e+01
-7.353641803200152260e+00,2.427172217793108544e+01,1.555999659246361678e-03,1.765288745052807329e+01
-6.853646761946579069e+00,2.426949566322053187e+01,1.391703366904248947e-03,1.770548681640621069e+01
-6.353652321738173292e+00,2.426713806826890618e+01,1.232827298125188089e-03,1.775808618228435165e+01
-5.853658549010391177e+00,2.426464296539617038e+01,1.080247585971770997e-03,1.781068554816249261e+01
-5.353665517394110118e+00,2.426200355876598991e+01,9.348537814590841041e-04,1.786290981581569781e+01
-4.853673306389866049e+00,2.425921305381398696e+01,7.975353398113870776e-04,1.791432335985551916e+01
-4.353682003350112240e+00,2.425626437528474355e+01,6.691984771598642181e-04,1.796535450466178219e+01
-3.853691700632515538e+00,2.425315072856419363e+01,5.507349276837858985e-04,1.801595734973939500e+01
-3.353702495663192007e+00,2.424986556588078557e+01,4.430200085774241682e-04,1.806616261084188579e+01
-2.853714494227068688e+00,2.424640209887962072e+01,3.469426574473839548e-04,1.811613313848813434e+01
-2.353727809349672295e+00,2.424275354101221680e+01,2.633916512901421239e-04,1.816559357483192372e+01
-1.853742566416888726e+00,2.423891249158005579e+01,1.932999237528849965e-04,1.821480568192198390e+01
-1.353758889948906807e+00,2.423487271629378270e+01,1.375189078421725517e-04,1.826363424490103782e+01
-8.537769158511760992e-01,2.423062750158689482e+01,9.693304587010503871e-05,1.831210167164443092e+01
-3.537967049568445654e-01,2.422617940332009567e+01,7.198326471072499756e-05,1.836031841767888650e+01
1.461818873790791951e-01,2.422155285547218639e+01,6.207099467501467002e-05,1.840784749809678900e+01
6.461590646287770356e-01,2.421677575754960898e+01,6.643133630727223393e-05,1.845525765095696613e+01
1.146135059009912638e+00,2.421187636601863247e+01,8.426094054433614971e-05,1.850266780381713971e+01
1.646110119870479505e+00,2.420688257362579066e+01,1.147869799139458801e-04,1.854952975947877292e+01
2.146084512300378222e+00,2.420182226926474556e+01,1.572367961413336282e-04,1.859599222102107774e+01
2.646058512195539336e+00,2.419672331079492267e+01,2.108635722097540433e-04,1.864223096746865593e+01
3.146032403948657130e+00,2.419161375474200426e+01,2.748726873612236644e-04,1.868807117333802026e+01
3.646006472232147910e+00,2.418652150974168435e+01,3.484836562090528798e-04,1.873357523624470033e+01
4.145980998514636084e+00,2.418147445411318586e+01,4.309243834430105885e-04,1.877881270803223757e+01
4.645956257191077299e+00,2.417650051426291924e+01,5.214264471205710006e-04,1.882377950740666606e+01
5.145932513063496749e+00,2.417162789169975667e+01,6.192314019453311119e-04,1.886834987176249712e+01
5.645910008784412959e+00,2.416688426169385551e+01,7.235455746197571843e-04,1.891273672961863639e+01
6.145888967461627495e+00,2.416229750013058464e+01,8.335972090333894965e-04,1.895623663982886242e+01
6.645869586000594964e+00,2.415789548346105420e+01,9.486145968781199223e-04,1.899973655003908846e+01
7.145852033783878454e+00,2.415370649725197794e+01,1.067831891848566341e-03,1.904323646024931449e+01
7.645836441427988461e+00,2.414975850746494856e+01,1.190473090634751058e-03,1.908673637045954052e+01
8.145822896174456318e+00,2.414607907358537986e+01,1.315760243900702606e-03,1.913011636441034469e+01
8.645811443163736953e+00,2.414269607810985718e+01,1.442921699651633508e-03,1.917275255491250618e+01
9.145802078020571102e+00,2.413963740575474048e+01,1.571185789045972123e-03,1.921504494989120815e+01
9.645794747781932799e+00,2.413693204779753643e+01,1.699779577603722017e-03,1.925712700633000551e+01
